,oci_cat,oci,area_sq_ft,seg_cd,total_count,day_diff,func_cat,pvm_cat,status_cat
508,1,64.97,15160.852,3,0.0,0,2,1,1
509,0,38.63,15240.524,3,0.0,0,2,1,0
510,1,59.43,15240.524,3,0.0,0,2,1,1
511,1,92.37,29835.846,3,0.0,0,1,1,1
512,1,86.3,29475.31,3,0.0,0,1,1,1
513,1,46.43,29790.545,3,0.0,333,1,1,1
514,1,49.82,10290.042,3,0.0,333,1,1,1
515,1,74.07,19320.21,3,0.0,0,1,1,1
516,1,41.01,24030.166,3,0.0,333,1,1,1
517,1,83.94,19239.502,3,0.0,154,1,1,1
518,1,83.94,19239.502,3,0.0,0,1,1,1
519,1,84.29,18992.832,3,0.0,0,1,1,1
520,1,81.51,15280.204,3,0.0,154,1,1,1
521,1,81.51,15280.204,3,0.0,0,1,1,1
522,1,86.58,15320.204,3,0.0,154,1,1,1
523,1,86.58,15320.204,3,0.0,0,1,1,1
524,1,65.2,15360.828,3,0.0,0,2,1,1
525,1,65.2,14945.948,3,0.0,0,2,1,1
526,1,66.08,25347.088,3,0.0,0,2,1,1
527,1,42.89,20700.05,3,0.0,0,1,1,1
528,0,32.69,33800.145,3,0.0,0,1,1,0
529,1,42.69,34639.81,3,0.0,0,2,1,1
530,1,81.39,29880.0,3,0.0,0,2,1,1
531,1,46.39,29521.232,3,0.0,333,2,1,1
532,1,84.83,29656.674,3,0.0,0,2,1,1
533,1,85.24,15570.585,3,0.0,0,2,1,1
534,1,82.61,9810.0,3,0.0,0,2,1,1
535,1,81.88,9600.0,3,0.0,0,2,1,1
536,1,84.6,6358.0,3,0.0,0,2,1,1
537,1,76.04,6834.0,3,0.0,0,2,1,1
538,1,92.8,3400.0,3,0.0,0,2,1,1
539,1,77.28,9690.0,3,0.0,0,2,1,1
540,1,80.14,14858.0,3,0.0,0,2,1,1
541,1,73.08,23340.486,3,0.0,154,1,1,1
542,1,73.08,23340.486,3,0.0,0,1,1,1
543,1,78.08,10998.441,3,0.0,0,1,1,1
544,1,83.69,11563.938,3,0.0,0,1,1,1
545,1,100.0,8986.096,3,0.0,0,1,1,1
546,1,68.74,31000.701,3,0.0,0,2,1,1
547,1,71.65,12095.449,3,0.0,0,1,1,1
548,1,84.7,12964.414,3,0.0,0,1,1,1
549,1,90.23,10118.119,3,0.0,154,1,1,1
550,1,90.23,10118.119,3,0.0,0,1,1,1
551,1,68.91,15120.22,8,0.0,0,4,1,1
552,1,75.97,15122.1,8,0.0,0,4,1,1
553,0,32.51,15481.788,8,0.0,0,4,1,0
554,1,78.75,18458.264,3,0.0,0,1,1,1
555,0,34.66,23972.914,3,0.0,0,1,1,0
556,1,82.36,34949.57,3,0.0,0,1,1,1
557,1,81.27,38183.51,3,0.0,0,1,1,1
558,1,93.33,17283.264,9,0.0,0,2,1,1
559,1,81.92,17302.6,9,0.0,0,2,1,1
560,1,70.33,29899.926,3,0.0,0,1,2,1
561,1,52.8,29655.0,3,0.0,333,1,1,1
562,1,55.28,29700.545,3,0.0,333,1,2,1
563,1,55.28,29700.545,3,0.0,0,1,2,1
564,1,75.07,15633.306,3,0.0,0,1,2,1
565,0,28.83,19655.604,3,0.0,0,1,1,0
566,1,63.96,14834.82,3,0.0,154,1,1,1
567,1,63.96,14834.82,3,0.0,0,1,1,1
568,1,84.43,14424.101,3,0.0,154,1,1,1
569,1,84.43,14424.101,3,0.0,0,1,1,1
570,1,82.16,14535.878,3,0.0,154,1,1,1
571,1,82.16,14535.878,3,0.0,0,1,1,1
572,1,82.63,14332.092,3,0.0,154,1,1,1
573,1,82.63,14332.092,3,0.0,0,1,1,1
574,1,76.77,15223.2,3,0.0,154,1,1,1
575,1,76.77,15223.2,3,0.0,0,1,1,1
576,1,71.86,8563.36,3,0.0,154,1,1,1
577,1,71.86,8563.36,3,0.0,0,1,1,1
578,1,74.0,9708.276,3,0.0,154,1,1,1
579,1,74.0,9708.276,3,0.0,0,1,1,1
580,1,74.52,15081.92,3,0.0,0,1,1,1
581,0,38.29,7668.0,3,0.0,154,1,1,0
582,0,38.29,7668.0,3,0.0,0,1,1,0
583,0,33.44,15120.0,3,0.0,154,1,1,0
584,0,33.44,15120.0,3,0.0,0,1,1,0
585,0,22.95,15761.824,3,0.0,154,1,1,0
586,0,22.95,15761.824,3,0.0,0,1,1,0
587,0,28.54,15160.048,3,0.0,154,1,1,0
588,0,28.54,15160.048,3,0.0,0,1,1,0
589,0,16.99,17160.053,3,0.0,154,1,1,0
590,0,16.99,17160.053,3,0.0,0,1,1,0
591,1,97.0,3124.092,8,0.0,0,1,1,1
592,1,87.37,5721.26,8,0.0,0,1,1,1
593,1,86.96,9526.812,8,0.0,0,1,1,1
594,1,86.96,9526.812,8,0.0,0,1,1,1
595,1,90.39,8326.148,8,0.0,0,1,1,1
596,1,90.39,8326.148,8,0.0,0,1,1,1
597,1,47.14,28383.766,3,0.0,154,1,1,1
598,1,47.14,28383.766,3,0.0,0,1,1,1
599,1,52.67,32716.107,9,0.0,0,1,1,1
600,1,87.28,9640.112,8,0.0,0,1,1,1
601,1,90.91,32612.188,8,0.0,0,1,1,1
602,1,91.36,11811.197,8,0.0,0,1,1,1
603,1,98.2,12386.692,8,0.0,0,1,1,1
604,1,62.1,37637.996,3,0.0,0,1,1,1
605,0,32.84,25385.0,9,0.0,0,1,1,0
606,1,97.18,11253.0,3,0.0,0,1,1,1
607,1,92.14,11821.86,3,0.0,0,1,1,1
608,0,21.28,30928.111,3,0.0,154,1,1,0
609,0,21.28,30928.111,3,0.0,0,1,1,0
610,1,58.4,32762.672,9,0.0,0,1,1,1
611,0,25.57,8430.207,3,0.0,0,1,1,0
612,1,90.0,37637.996,3,0.0,0,1,1,1
613,1,85.76,36660.0,9,0.0,154,2,1,1
614,1,85.76,36660.0,9,0.0,0,2,1,1
615,1,80.87,32812.0,9,0.0,154,2,1,1
616,1,80.87,32812.0,9,0.0,0,2,1,1
617,1,85.34,34268.0,9,0.0,154,2,1,1
618,1,85.34,34268.0,9,0.0,0,2,1,1
619,1,86.61,35313.51,9,0.0,0,1,1,1
620,1,69.0,3769.4502,9,0.0,194,1,1,1
621,1,69.0,3769.4502,9,0.0,0,1,1,1
622,1,47.86,6768.8604,9,0.0,0,1,1,1
623,1,47.86,6768.8604,9,0.0,0,1,1,1
624,1,89.14,39598.703,3,0.0,0,2,1,1
625,1,83.03,6288.7295,9,0.0,194,5,1,1
626,1,83.03,6288.7295,9,0.0,0,5,1,1
627,1,91.2,13105.108,9,0.0,194,5,1,1
628,1,91.2,13105.108,9,0.0,0,5,1,1
629,1,74.35,25456.986,3,0.0,0,1,1,1
630,1,67.11,24197.248,3,0.0,0,1,1,1
631,1,89.27,32765.943,9,0.0,0,1,1,1
632,1,83.95,34274.668,9,0.0,0,1,1,1
633,1,78.25,35367.492,9,0.0,0,1,1,1
634,1,75.65,35314.47,9,0.0,0,1,1,1
635,0,37.85,28293.793,9,0.0,0,1,1,0
636,1,45.8,12834.094,9,0.0,0,2,1,1
637,1,80.0,5079.9927,9,0.0,194,1,1,1
638,1,80.0,5079.9927,9,0.0,0,1,1,1
639,1,86.75,9525.817,9,0.0,194,1,1,1
640,1,86.75,9525.817,9,0.0,0,1,1,1
641,1,75.46,20704.543,3,0.0,0,1,1,1
642,1,71.62,30858.084,3,0.0,0,1,1,1
643,1,75.43,13286.423,9,0.0,0,2,1,1
644,1,71.74,13645.231,9,0.0,0,2,1,1
645,1,57.49,15084.0,3,0.0,0,1,1,1
646,1,47.88,24228.0,3,0.0,0,1,1,1
647,1,74.68,32817.934,9,0.0,0,1,1,1
648,1,87.31,34326.656,9,0.0,0,1,1,1
649,1,40.47,35314.47,9,0.0,0,1,1,1
650,1,47.3,35418.45,9,0.0,0,1,1,1
651,1,71.19,35366.457,9,0.0,194,1,1,1
652,1,71.19,35366.457,9,0.0,0,1,1,1
653,1,70.12,28292.79,9,0.0,194,1,1,1
654,1,70.12,28292.79,9,0.0,0,1,1,1
655,1,69.5,12832.067,3,0.0,0,1,1,1
656,1,100.0,12636.461,3,0.0,154,1,1,1
657,1,100.0,12636.461,3,0.0,0,1,1,1
658,1,45.88,25574.0,3,0.0,0,1,1,1
659,1,89.87,32864.0,9,0.0,0,1,1,1
660,1,94.27,34320.0,9,0.0,0,1,1,1
661,1,89.68,33950.0,9,0.0,0,1,1,1
662,1,85.45,21376.854,9,0.0,0,2,1,1
663,1,40.33,27081.06,9,0.0,333,5,1,1
664,0,35.66,25560.283,9,0.0,333,5,1,0
665,1,94.93,11157.095,9,0.0,154,1,1,1
666,1,94.93,11157.095,9,0.0,0,1,1,1
667,0,36.04,21610.16,9,0.0,154,5,1,0
668,0,36.04,21610.16,9,0.0,0,5,1,0
669,1,65.0,8687.923,9,0.0,0,1,1,1
670,0,33.82,17388.363,3,0.0,0,1,1,0
671,1,81.8,26872.88,3,0.0,0,1,1,1
672,1,67.5,11191.062,9,0.0,0,5,1,1
673,0,33.46,11055.312,3,0.0,154,1,1,0
674,0,33.46,11055.312,3,0.0,0,1,1,0
675,0,29.74,6873.069,3,0.0,154,1,1,0
676,0,29.74,6873.069,3,0.0,0,1,1,0
677,1,100.0,6570.0,3,0.0,154,1,1,1
678,1,100.0,6570.0,3,0.0,0,1,1,1
679,1,40.16,3660.0,3,0.0,154,1,1,1
680,1,40.16,3660.0,3,0.0,0,1,1,1
681,1,58.17,10260.0,3,0.0,154,1,1,1
682,1,58.17,10260.0,3,0.0,0,1,1,1
683,1,78.71,13287.117,3,0.0,0,1,1,1
684,1,78.17,14978.775,3,0.0,0,1,1,1
685,0,16.95,26920.0,3,0.0,0,1,1,0
686,1,65.8,23346.773,9,0.0,0,1,1,1
687,1,89.84,32868.117,9,0.0,0,2,1,1
688,1,76.12,34375.93,9,0.0,154,2,1,1
689,1,76.12,34375.93,9,0.0,0,2,1,1
690,1,78.23,35311.83,9,0.0,0,1,1,1
691,1,43.82,4572.144,9,0.0,0,5,1,1
692,1,88.69,27082.951,9,0.0,0,1,1,1
693,1,90.69,27083.572,9,0.0,0,1,1,1
694,1,76.11,13728.452,9,0.0,0,5,1,1
695,1,76.0,6658.3584,9,0.0,0,1,1,1
696,1,85.38,24669.482,9,0.0,0,1,1,1
697,1,92.23,9515.509,9,0.0,0,5,1,1
698,1,73.5,11280.0,3,0.0,0,1,1,1
699,0,23.27,28311.473,3,0.0,0,1,1,0
700,1,60.62,24466.299,9,0.0,333,5,1,1
701,1,79.8,24066.832,3,0.0,154,2,1,1
702,1,79.8,24066.832,3,0.0,0,2,1,1
703,1,86.82,40640.227,3,0.0,0,1,1,1
704,1,79.77,37926.84,9,0.0,0,1,1,1
705,1,91.97,40747.465,9,0.0,0,2,1,1
706,1,79.26,40158.66,9,0.0,0,2,1,1
707,1,83.63,35366.457,9,0.0,0,1,1,1
708,1,83.63,35366.457,9,0.0,0,1,1,1
709,1,89.57,35520.6,9,0.0,0,1,1,1
710,1,89.57,35520.6,9,0.0,0,1,1,1
711,0,29.13,35208.645,9,0.0,0,1,1,0
712,1,67.72,4633.868,9,0.0,0,1,1,1
713,1,48.08,5671.548,9,0.0,0,5,1,1
714,1,92.24,28161.816,9,0.0,0,1,1,1
715,1,69.39,29886.023,3,0.0,0,1,1,1
716,1,90.87,13926.816,9,0.0,0,1,1,1
717,1,63.97,35313.51,9,0.0,333,1,1,1
718,1,59.24,35312.65,9,0.0,333,1,1,1
719,1,76.74,35412.0,9,0.0,0,1,1,1
720,1,81.5,35360.0,9,0.0,0,1,1,1
721,1,52.16,34855.4,9,0.0,0,5,1,1
722,1,52.16,34855.4,9,0.0,0,5,1,1
723,1,71.78,23832.0,9,0.0,0,5,1,1
724,1,72.0,2258.045,9,0.0,0,5,1,1
725,1,62.71,14884.14,9,0.0,0,5,1,1
726,1,80.33,12896.886,9,0.0,0,1,1,1
727,1,59.33,12938.457,9,0.0,0,1,1,1
728,1,96.0,6030.669,9,0.0,0,1,1,1
729,1,77.87,35300.0,9,0.0,0,1,1,1
730,1,55.65,28240.0,9,0.0,30,1,1,1
731,1,88.94,34430.637,9,0.0,154,1,1,1
732,1,88.94,34430.637,9,0.0,0,1,1,1
733,1,90.46,35314.47,9,0.0,154,1,1,1
734,1,90.46,35314.47,9,0.0,0,1,1,1
735,1,50.9,35367.492,9,0.0,333,5,1,1
736,1,54.55,35418.45,9,0.0,0,5,1,1
737,1,87.38,35363.82,9,0.0,0,1,1,1
738,1,96.0,4718.1997,9,0.0,0,5,1,1
739,1,70.4,13852.317,9,0.0,0,5,1,1
740,1,75.05,19784.322,9,0.0,0,1,1,1
741,1,80.79,18273.922,9,0.0,0,1,1,1
742,1,87.58,15661.032,9,0.0,0,1,1,1
743,1,78.9,35418.47,9,0.0,0,1,1,1
744,1,83.52,28284.775,9,0.0,0,1,1,1
745,1,68.42,34481.65,9,0.0,0,1,1,1
746,1,84.33,35209.527,9,0.0,0,5,1,1
747,1,84.33,35209.527,9,0.0,0,5,1,1
748,1,85.33,35210.49,9,0.0,0,5,1,1
749,1,85.33,35210.49,9,0.0,0,5,1,1
750,1,79.2,21835.97,9,0.0,0,5,1,1
751,1,82.5,19537.902,9,0.0,0,1,1,1
752,1,44.61,8027.4014,9,0.0,0,1,1,1
753,1,86.29,26440.98,9,0.0,0,1,1,1
754,1,77.09,34440.35,9,0.0,0,1,1,1
755,0,17.82,29302.068,9,0.0,0,2,1,0
756,1,52.12,18963.408,9,0.0,333,1,1,1
757,1,81.2,24264.0,9,0.0,154,1,1,1
758,1,81.2,24264.0,9,0.0,0,1,1,1
759,1,50.13,30824.94,9,0.0,0,1,1,1
760,1,40.71,20220.8,9,0.0,3287,1,1,1
761,1,72.1,17960.0,9,0.0,0,1,1,1
762,0,22.84,29127.06,9,0.0,0,2,1,0
763,0,29.56,20763.145,9,0.0,333,1,1,0
764,1,51.43,28517.115,9,0.0,333,1,1,1
765,1,51.97,22755.45,9,0.0,333,1,1,1
766,0,27.96,23907.902,9,0.0,0,1,1,0
767,1,73.51,24448.479,9,0.0,0,1,1,1
768,1,91.06,24228.0,9,0.0,154,1,1,1
769,1,91.06,24228.0,9,0.0,0,1,1,1
770,1,85.97,24552.0,9,0.0,154,1,1,1
771,1,85.97,24552.0,9,0.0,0,1,1,1
772,1,84.47,24273.162,9,0.0,154,1,1,1
773,1,84.47,24273.162,9,0.0,0,1,1,1
774,1,63.44,10292.866,4,0.0,154,1,1,1
775,1,86.73,32621.09,9,0.0,0,1,1,1
776,1,79.3,20372.674,9,0.0,0,1,1,1
777,1,90.96,19833.268,9,0.0,0,1,1,1
778,1,78.94,20941.373,9,0.0,0,1,1,1
779,1,88.24,8711.646,9,0.0,0,1,1,1
780,1,86.76,24192.0,9,0.0,0,1,1,1
781,0,17.9,4166.56,9,0.0,333,1,1,0
782,1,50.58,19674.562,9,0.0,333,1,2,1
783,1,93.4,4680.384,4,0.0,0,1,1,1
784,0,23.99,36411.62,9,0.0,0,2,1,0
785,1,95.05,10950.0,9,0.0,0,1,1,1
786,1,95.7,5187.759,9,0.0,0,1,1,1
787,0,34.08,25406.04,9,0.0,0,1,1,0
788,1,84.59,36760.51,9,0.0,0,1,1,1
789,1,83.29,23835.291,9,0.0,0,1,1,1
790,1,83.29,23835.291,9,0.0,0,1,1,1
791,1,90.59,24448.479,9,0.0,0,1,1,1
792,1,90.65,19833.268,9,0.0,0,1,1,1
793,1,83.73,20940.0,9,0.0,0,1,1,1
794,1,82.95,32368.492,4,0.0,0,2,1,1
795,1,79.8,30421.824,4,0.0,0,3,1,1
796,1,98.0,16842.51,4,0.0,0,2,1,1
797,1,94.33,17138.973,4,0.0,0,2,1,1
798,1,96.25,18551.377,4,0.0,0,3,1,1
799,1,89.46,18509.598,9,0.0,0,1,1,1
800,1,68.34,7450.869,9,0.0,333,1,1,1
801,1,95.92,80609.016,4,0.0,0,2,1,1
802,1,70.53,11556.0,7,0.0,0,1,1,1
803,1,88.82,12800.841,9,0.0,154,1,1,1
804,1,88.82,12800.841,9,0.0,0,1,1,1
805,1,80.3,16779.133,9,0.0,0,1,2,1
806,1,78.64,24123.25,9,0.0,0,1,2,1
807,1,75.0,22971.416,9,0.0,0,1,2,1
808,1,73.04,23697.904,9,0.0,0,1,2,1
809,1,90.0,7422.957,4,0.0,154,1,1,1
810,1,90.0,7422.957,4,0.0,0,1,1,1
811,1,75.22,21467.805,9,0.0,154,1,1,1
812,1,75.22,21467.805,9,0.0,0,1,1,1
813,1,48.58,37247.51,9,0.0,154,1,2,1
814,1,87.7,18364.633,9,0.0,154,1,1,1
815,1,87.7,18364.633,9,0.0,0,1,1,1
816,1,88.0,59508.47,9,0.0,154,1,1,1
817,1,88.0,59508.47,9,0.0,0,1,1,1
818,1,91.21,24698.121,9,0.0,194,1,1,1
819,1,91.21,24698.121,9,0.0,0,1,1,1
820,1,77.36,20702.541,9,0.0,0,1,1,1
821,1,78.01,24160.533,9,0.0,0,1,1,1
822,0,38.29,12605.841,9,0.0,10,1,1,0
823,1,91.26,38365.094,7,0.0,154,1,1,1
824,1,91.26,38365.094,7,0.0,0,1,1,1
825,1,92.79,25023.135,9,0.0,194,1,1,1
826,1,92.79,25023.135,9,0.0,0,1,1,1
827,1,93.23,33196.387,9,0.0,194,1,1,1
828,1,93.23,33196.387,9,0.0,0,1,1,1
829,1,93.9,10006.359,4,0.0,0,1,1,1
830,1,90.2,12532.248,7,0.0,0,1,1,1
831,1,86.4,7341.8633,7,0.0,0,1,1,1
832,1,89.2,11340.608,7,0.0,0,1,1,1
833,1,75.22,16615.92,7,0.0,0,1,1,1
834,1,79.83,14185.616,9,0.0,154,1,1,1
835,1,83.25,28512.82,9,0.0,154,1,1,1
836,1,89.13,25565.713,9,0.0,154,1,1,1
837,1,89.13,25565.713,9,0.0,0,1,1,1
838,1,85.49,25529.709,9,0.0,154,1,1,1
839,1,85.49,25529.709,9,0.0,0,1,1,1
840,1,89.4,28731.25,9,0.0,154,1,1,1
841,1,89.4,28731.25,9,0.0,0,1,1,1
842,1,84.34,24698.621,9,0.0,154,1,1,1
843,1,84.34,24698.621,9,0.0,0,1,1,1
844,0,31.94,7261.189,9,0.0,0,1,1,0
845,0,34.0,3210.0,9,0.0,0,1,1,0
846,1,86.4,4841.7505,4,0.0,0,1,1,1
847,1,61.54,18591.164,4,0.0,154,1,1,1
848,1,61.54,18591.164,4,0.0,0,1,1,1
849,1,82.95,49882.35,7,0.0,154,1,1,1
850,1,82.95,49882.35,7,0.0,0,1,1,1
851,1,92.31,25921.613,4,0.0,0,1,1,1
852,1,79.77,15244.248,7,0.0,0,1,1,1
853,1,83.26,22885.04,7,0.0,0,1,1,1
854,1,85.96,8644.536,7,0.0,0,1,1,1
855,1,76.88,12658.844,7,0.0,0,1,1,1
856,1,83.49,7197.966,7,0.0,0,1,1,1
857,1,85.68,7281.932,7,0.0,0,1,1,1
858,1,72.3,7196.003,7,0.0,0,1,1,1
859,1,82.93,27275.1,7,0.0,0,1,1,1
860,1,95.42,25600.273,9,0.0,194,1,1,1
861,1,95.42,25600.273,9,0.0,0,1,1,1
862,1,82.43,23150.8,9,0.0,0,1,1,1
863,1,94.92,15567.513,9,0.0,0,1,1,1
864,1,76.04,21946.857,9,0.0,333,1,2,1
865,1,80.92,10345.972,4,0.0,217,2,1,1
866,1,87.75,9609.534,4,0.0,217,2,1,1
867,1,80.04,20560.0,4,0.0,217,1,1,1
868,1,91.6,3960.0,4,0.0,217,1,1,1
869,1,88.22,24557.201,9,0.0,194,1,1,1
870,1,88.22,24557.201,9,0.0,0,1,1,1
871,1,40.68,13037.733,9,0.0,0,1,1,1
872,1,40.68,13037.733,9,0.0,0,1,1,1
873,1,75.06,9540.756,9,0.0,0,1,1,1
874,1,95.18,38784.113,9,0.0,0,2,1,1
875,1,94.42,11930.848,9,0.0,0,2,1,1
876,1,68.9,7483.848,9,0.0,0,2,1,1
877,1,87.13,43757.164,4,0.0,0,1,1,1
878,1,94.67,7926.6206,4,0.0,0,1,1,1
879,1,83.57,21570.725,4,0.0,0,1,1,1
880,1,94.6,10549.537,4,0.0,0,1,1,1
881,1,84.71,10512.976,4,0.0,0,1,1,1
882,1,86.92,9972.263,4,0.0,0,1,1,1
883,1,92.89,15098.429,4,0.0,0,1,1,1
884,1,82.94,8839.202,4,0.0,0,1,1,1
885,1,72.25,10292.142,9,0.0,0,1,1,1
886,1,80.69,18990.0,9,0.0,0,1,1,1
887,1,76.17,5652.0,4,0.0,0,1,1,1
888,1,76.17,5652.0,4,0.0,0,1,1,1
889,1,83.72,9144.0,4,0.0,0,1,1,1
890,1,83.72,9144.0,4,0.0,0,1,1,1
891,1,81.82,10260.0,4,0.0,0,1,1,1
892,1,81.82,10260.0,4,0.0,0,1,1,1
893,1,77.3,9144.0,4,0.0,0,1,1,1
894,1,77.3,9144.0,4,0.0,0,1,1,1
895,1,86.78,15804.0,4,0.0,0,1,1,1
896,1,53.91,7920.0,4,0.0,0,1,1,1
897,0,6.37,4225.1294,4,0.0,0,1,1,0
898,1,89.82,11829.499,4,0.0,0,1,1,1
899,1,82.54,13949.381,4,0.0,0,1,1,1
900,1,82.87,9471.798,4,0.0,0,1,1,1
901,1,82.87,9471.798,4,0.0,0,1,1,1
902,1,76.9,5311.953,4,0.0,0,1,1,1
903,1,76.9,5311.953,4,0.0,0,1,1,1
904,1,88.1,5455.064,4,0.0,0,1,1,1
905,1,88.1,5455.064,4,0.0,0,1,1,1
906,1,64.11,41096.426,4,0.0,0,1,1,1
907,1,87.35,37575.207,4,0.0,0,1,1,1
908,1,63.2,7590.1084,4,0.0,0,1,1,1
909,1,93.98,12848.549,4,0.0,0,1,1,1
910,0,36.84,32544.0,9,0.0,0,2,1,0
911,1,70.02,27960.0,9,0.0,0,2,1,1
912,1,100.0,7040.0,9,0.0,154,2,1,1
913,1,100.0,7040.0,9,0.0,0,2,1,1
914,1,59.24,28437.104,9,0.0,154,2,1,1
915,1,59.24,28437.104,9,0.0,0,2,1,1
916,1,50.32,20865.297,9,0.0,154,2,1,1
917,1,50.32,20865.297,9,0.0,0,2,1,1
918,1,81.79,29928.314,9,0.0,0,3,1,1
919,1,71.61,16160.79,9,0.0,0,3,1,1
920,1,84.04,42309.57,4,0.0,0,3,1,1
921,1,63.03,42425.9,4,0.0,0,3,1,1
922,1,85.89,19173.217,4,0.0,0,3,1,1
923,1,90.97,34934.746,4,0.0,0,3,1,1
924,1,63.17,38563.367,4,0.0,0,2,1,1
925,1,72.38,38099.16,9,0.0,0,3,1,1
926,1,72.89,34651.22,4,0.0,0,3,1,1
927,1,70.5,20957.617,4,0.0,0,3,1,1
928,1,54.54,23283.207,4,0.0,0,2,1,1
929,1,46.15,12600.897,9,0.0,154,1,1,1
930,1,46.15,12600.897,9,0.0,0,1,1,1
931,1,61.62,16309.715,9,0.0,0,3,1,1
932,1,71.0,6663.499,9,0.0,154,2,1,1
933,1,71.0,6663.499,9,0.0,0,2,1,1
934,1,67.0,5437.1484,9,0.0,154,1,1,1
935,1,67.0,5437.1484,9,0.0,0,1,1,1
936,1,57.33,9905.303,9,0.0,154,1,1,1
937,1,57.33,9905.303,9,0.0,0,1,1,1
938,1,76.12,9108.645,4,0.0,0,1,1,1
939,1,76.12,9108.645,4,0.0,0,1,1,1
940,1,90.89,9576.0,4,0.0,0,1,1,1
941,1,90.89,9576.0,4,0.0,0,1,1,1
942,1,80.69,19584.0,4,0.0,0,1,1,1
943,1,79.44,32508.0,4,0.0,0,1,1,1
944,1,79.44,13536.0,4,0.0,0,1,1,1
945,1,41.56,8825.699,4,0.0,0,1,1,1
946,1,71.86,46301.258,9,0.0,0,2,1,1
947,1,64.77,21408.48,9,0.0,0,3,1,1
948,1,84.29,31219.928,4,0.0,0,1,1,1
949,1,63.53,7260.0,4,0.0,333,1,1,1
950,1,47.69,19381.137,9,0.0,0,1,1,1
951,1,85.8,4965.84,4,0.0,0,1,1,1
952,1,89.76,30742.514,4,0.0,154,1,1,1
953,1,89.76,30742.514,4,0.0,0,1,1,1
954,1,70.0,14406.804,4,0.0,333,5,1,1
955,1,65.71,11203.197,4,0.0,333,5,1,1
956,0,38.77,14580.0,4,0.0,333,1,1,0
957,1,52.35,26161.729,9,0.0,0,1,1,1
958,1,77.08,13248.0,4,0.0,333,5,1,1
959,1,88.4,23248.299,9,0.0,217,1,1,1
960,1,88.4,23248.299,9,0.0,0,1,1,1
961,1,69.46,22309.965,9,0.0,217,1,1,1
962,1,69.46,22309.965,9,0.0,0,1,1,1
963,1,66.1,5400.081,9,0.0,333,1,1,1
964,1,83.84,19347.336,9,0.0,0,2,1,1
965,1,84.7,39528.38,4,0.0,0,2,1,1
966,1,77.64,5769.128,4,0.0,0,2,1,1
967,1,95.4,5677.008,4,0.0,0,2,1,1
968,1,95.5,26084.424,4,0.0,0,2,2,1
969,1,51.97,29216.232,4,0.0,154,2,1,1
970,1,51.97,29216.232,4,0.0,0,2,1,1
971,1,72.4,6784.296,9,0.0,333,1,1,1
972,1,67.8,9990.18,9,0.0,333,1,1,1
973,1,48.82,20820.777,4,0.0,0,1,1,1
974,1,55.06,13387.569,4,0.0,0,2,1,1
975,1,70.24,8170.821,4,0.0,0,1,2,1
976,1,98.0,2880.0,4,0.0,0,1,1,1
977,1,85.93,40932.0,9,0.0,0,1,1,1
978,1,54.98,15240.12,9,0.0,0,1,1,1
979,0,32.17,11448.227,9,0.0,0,2,1,0
980,0,32.17,11448.227,9,0.0,0,2,1,0
981,0,31.56,9146.556,9,0.0,0,2,1,0
982,0,31.56,9146.556,9,0.0,0,2,1,0
983,1,70.43,1840.0,9,0.0,154,1,1,1
984,0,19.8,40542.914,9,0.0,154,1,1,0
985,1,85.1,9110.566,4,0.0,0,1,1,1
986,1,85.1,9110.566,4,0.0,0,1,1,1
987,1,91.64,9109.785,4,0.0,0,1,1,1
988,1,85.84,10120.09,4,0.0,0,1,1,1
989,1,97.6,5292.4897,4,0.0,0,1,1,1
990,1,83.28,4140.63,4,0.0,0,1,1,1
991,1,74.0,4464.1475,4,0.0,0,1,1,1
992,1,73.47,9000.003,4,0.0,0,2,1,1
993,1,69.3,17928.0,4,0.0,0,2,1,1
994,1,74.81,24697.678,4,0.0,0,2,1,1
995,1,71.09,20740.508,4,0.0,0,2,1,1
996,1,49.94,10423.044,9,0.0,0,2,1,1
997,1,49.94,10423.044,9,0.0,0,2,1,1
998,1,88.86,15585.901,9,0.0,0,1,1,1
999,1,74.27,48122.805,4,0.0,0,1,3,1
1000,1,62.48,9685.076,9,0.0,0,1,1,1
1001,1,73.63,9180.277,9,0.0,0,1,1,1
1002,1,98.0,3539.25,9,0.0,154,1,1,1
1003,1,98.0,3539.25,9,0.0,0,1,1,1
1004,1,82.5,20319.113,9,0.0,0,1,1,1
1005,1,82.5,20319.113,9,0.0,0,1,1,1
1006,1,90.63,8545.727,9,0.0,0,2,1,1
1007,1,81.74,8935.25,9,0.0,0,2,1,1
1008,1,82.0,9191.427,9,0.0,0,2,1,1
1009,1,41.69,8497.065,9,0.0,0,2,1,1
1010,1,75.93,21626.74,9,0.0,0,2,1,1
1011,1,72.0,10636.096,9,0.0,0,2,1,1
1012,1,71.41,4767.984,9,0.0,0,2,1,1
1013,1,87.57,5538.377,9,0.0,0,2,1,1
1014,1,78.87,20349.969,9,0.0,0,2,1,1
1015,1,57.25,18225.846,4,0.0,0,2,1,1
1016,1,88.22,19750.61,4,0.0,0,1,1,1
1017,1,74.0,3739.0684,4,0.0,0,1,1,1
1018,1,77.65,28442.268,9,0.0,217,1,1,1
1019,1,77.65,28442.268,9,0.0,0,1,1,1
1020,1,71.55,6840.3887,9,0.0,217,1,1,1
1021,1,71.55,6840.3887,9,0.0,0,1,1,1
