,oci,seg_length_ft,seg_width_ft,area_sq_ft,oci_wt,seg_cd,length,width,paving_miles,oci_cat,func_cat,pvm_cat,status_cat,day_diff
17393,84.59,372.0,52.0,19344.0,1636347.6,1,372,52,0.14090909,1,1,1,1,0
17394,89.2,822.2025,40.0,32888.1,2933618.5,1,823,40,0.15587121,1,4,1,1,0
17395,60.43,154.0,40.0,6160.0,372248.8,1,154,40,0.029166667,1,1,1,1,0
17396,81.62,189.1904,52.0,9837.9,803008.8,1,190,52,0.071969695,1,4,1,2,154
17397,81.62,189.1904,52.0,9837.9,803008.8,1,190,52,0.071969695,1,4,1,1,0
17398,63.2,187.0026,52.0,9724.135,614565.4,1,188,52,0.07121212,1,4,1,2,154
17399,63.2,187.0026,52.0,9724.135,614565.4,1,188,52,0.07121212,1,4,1,1,0
17400,93.5,378.3821,52.0,19675.87,1839693.8,1,379,52,0.1435606,1,4,1,2,154
17401,93.5,378.3821,52.0,19675.87,1839693.8,1,379,52,0.1435606,1,4,1,1,0
17402,88.48,386.6267,52.0,20104.588,1778894.2,1,387,52,0.1465909,1,4,1,2,154
17403,88.48,386.6267,52.0,20104.588,1778894.2,1,387,52,0.1465909,1,4,1,1,0
17404,82.82,395.8399,52.0,20583.674,1704740.0,1,396,52,0.15,1,4,1,2,154
17405,82.82,395.8399,52.0,20583.674,1704740.0,1,396,52,0.15,1,4,1,1,0
17406,60.42,384.4391,52.0,19990.834,1207846.1,1,385,52,0.14583333,1,4,1,2,154
17407,60.42,384.4391,52.0,19990.834,1207846.1,1,385,52,0.14583333,1,4,1,1,0
17408,82.05,601.1133,36.0,21640.078,1775655.0,4,602,36,0.114015155,1,1,1,1,0
17409,47.54,162.4132,30.0,4872.396,231633.7,4,163,30,0.030871212,1,1,1,1,0
17410,51.17,261.3011,36.0,9406.84,481347.97,4,262,36,0.049621213,1,1,1,1,0
17411,67.02,301.9438,36.0,10869.977,728462.4,4,302,36,0.05719697,1,1,1,1,0
17412,67.71,244.0524,36.0,8785.887,594892.4,4,245,36,0.046401516,1,1,1,1,0
17413,55.58,248.6436,36.0,8951.17,497506.0,4,249,36,0.04715909,1,1,1,1,0
17414,71.24,269.0912,30.0,8072.736,575101.7,8,270,30,0.051136363,1,1,1,1,0
17415,93.4,118.14,30.0,3544.2,331028.28,5,119,30,0.02253788,1,1,1,3,154
17416,93.4,118.14,30.0,3544.2,331028.28,5,119,30,0.02253788,1,1,1,1,0
17417,78.44,353.4374,36.0,12723.746,998076.1,5,354,36,0.06704546,1,1,1,3,154
17418,90.42,159.9594,36.0,5758.5386,520710.06,5,160,36,0.03030303,1,3,1,3,154
17419,90.42,159.9594,36.0,5758.5386,520710.06,5,160,36,0.03030303,1,3,1,1,0
17420,68.53,1548.6086,36.0,55749.91,3820652.8,5,1549,36,0.2933712,1,3,1,3,154
17421,68.53,1548.6086,36.0,55749.91,3820652.8,5,1549,36,0.2933712,1,3,1,1,0
17422,85.15,427.7194,36.0,15397.898,1311100.2,8,428,36,0.0810606,1,1,1,1,0
17423,93.9,487.1478,40.0,19485.912,1829649.2,8,488,40,0.09242424,1,1,1,1,0
17424,87.86,505.0,36.0,18180.0,1597258.5,7,505,36,0.09564394,1,1,1,1,0
17425,87.86,505.0,36.0,18180.0,1597258.5,7,505,36,0.09564394,1,1,1,1,0
17426,87.75,995.8516,36.0,35850.656,3145967.0,7,996,36,0.18863636,1,1,1,1,0
17427,87.75,995.8516,36.0,35850.656,3145967.0,7,996,36,0.18863636,1,1,1,1,0
17428,79.46,1435.6163,50.0,71780.81,5703847.0,6,1436,50,0.5439394,1,1,1,1,0
17429,87.32,434.9525,30.0,13048.575,1139427.6,1,435,30,0.08238637,1,1,1,1,0
17430,91.5,175.4487,40.0,7017.948,642142.25,1,176,40,0.03333333,1,4,1,1,0
17431,86.4,432.5308,36.0,15571.108,1345406.1,1,433,36,0.08200758,1,4,1,1,0
17432,82.2,251.0974,68.0,17074.623,1403602.4,4,252,68,0.095454544,1,2,1,1,0
17433,75.22,259.6326,68.0,17655.018,1328010.4,4,260,68,0.09848485,1,2,1,1,0
17434,77.94,258.6811,68.0,17590.314,1371059.5,4,259,68,0.098106064,1,2,1,1,0
17435,72.96,721.7661,68.0,49080.094,3580982.0,4,722,68,0.27348486,1,2,1,1,0
17436,92.58,576.4968,32.0,18447.898,1707906.4,4,577,32,0.1092803,1,2,1,2,154
17437,92.58,576.4968,32.0,18447.898,1707906.4,4,577,32,0.1092803,1,2,1,1,0
17438,87.09,825.291,32.0,26409.312,2299987.0,4,826,32,0.1564394,1,3,1,2,154
17439,87.09,825.291,32.0,26409.312,2299987.0,4,826,32,0.1564394,1,3,1,1,0
17440,92.56,394.8577,32.0,12635.446,1169536.9,4,395,32,0.07481061,1,3,1,4,217
17441,92.56,394.8577,32.0,12635.446,1169536.9,4,395,32,0.07481061,1,3,1,1,0
17442,92.68,240.4099,32.0,7693.1167,712967.3,4,241,32,0.04564394,1,3,1,4,217
17443,92.68,240.4099,32.0,7693.1167,712967.3,4,241,32,0.04564394,1,3,1,1,0
17444,94.8,1125.0977,82.0,92258.01,8746429.0,4,1126,82,0.42651516,1,3,1,2,154
17445,94.8,1125.0977,82.0,92258.01,8746429.0,4,1126,82,0.42651516,1,3,1,1,0
17446,88.68,786.9118,32.0,25181.178,2233167.5,4,787,32,0.14905304,1,3,1,4,217
17447,88.68,786.9118,32.0,25181.178,2233167.5,4,787,32,0.14905304,1,3,1,1,0
17448,72.93,442.0529,32.0,14145.692,1031673.7,4,443,32,0.08390152,1,3,1,4,217
17449,72.93,442.0529,32.0,14145.692,1031673.7,4,443,32,0.08390152,1,3,1,1,0
17450,89.95,789.2955,32.0,25257.455,2271958.8,4,790,32,0.14962122,1,3,1,2,154
17451,89.95,789.2955,32.0,25257.455,2271958.8,4,790,32,0.14962122,1,3,1,1,0
17452,80.61,209.3199,68.0,14233.753,1147354.4,4,210,68,0.07954545,1,2,1,4,217
17453,80.61,209.3199,68.0,14233.753,1147354.4,4,210,68,0.07954545,1,2,1,1,0
17454,94.1,653.6065,20.0,13072.13,1230087.4,4,654,20,0.12386364,1,3,1,2,154
17455,94.1,653.6065,20.0,13072.13,1230087.4,4,654,20,0.12386364,1,3,1,1,0
17456,94.54,1306.6742,32.0,41813.574,3952888.0,4,1307,32,0.24753788,1,3,1,2,154
17457,94.54,1306.6742,32.0,41813.574,3952888.0,4,1307,32,0.24753788,1,3,1,1,0
17458,68.51,447.1823,79.0,35327.402,2420280.2,4,448,79,0.16969697,1,2,1,4,217
17459,68.51,447.1823,79.0,35327.402,2420280.2,4,448,79,0.16969697,1,2,1,1,0
17460,86.0,486.1242,68.0,33056.445,2842722.0,4,487,68,0.1844697,1,2,1,1,0
17461,84.85,336.0732,68.0,22852.979,1939075.1,4,337,68,0.12765151,1,2,1,1,0
17462,88.03,1185.2635,82.0,97191.62,8555584.0,4,1186,82,0.4492424,1,2,1,3,154
17463,85.89,519.6217,64.0,33255.79,2856406.2,4,520,64,0.1969697,1,2,1,3,154
17464,83.37,140.0322,64.0,8962.061,747149.06,4,141,64,0.053409092,1,2,1,3,154
17465,87.16,599.5962,64.0,38374.156,3344538.0,4,600,64,0.22727273,1,2,1,3,154
17466,86.14,246.0997,62.0,15258.182,1314339.8,4,247,62,0.093560606,1,2,1,3,154
17467,87.8,329.0745,79.0,25996.885,2282578.5,4,330,79,0.125,1,2,1,3,154
17468,83.49,352.0908,79.0,27815.174,2322233.2,4,353,79,0.13371213,1,2,1,3,154
17469,68.66,661.9126,79.0,52291.094,3590306.5,4,662,79,0.25075758,1,2,1,4,217
17470,68.66,661.9126,79.0,52291.094,3590306.5,4,662,79,0.25075758,1,2,1,1,0
17471,76.09,355.1041,79.0,28053.225,2134513.8,4,356,79,0.13484849,1,2,1,3,154
17472,77.73,568.12,68.0,38632.16,3002877.8,4,569,68,0.2155303,1,2,1,4,217
17473,77.73,568.12,68.0,38632.16,3002877.8,4,569,68,0.2155303,1,2,1,1,0
17474,91.0,454.9255,26.0,11828.063,1076353.8,1,455,26,0.08617424,1,1,1,3,154
17475,91.0,454.9255,26.0,11828.063,1076353.8,1,455,26,0.08617424,1,1,1,1,0
17476,90.8,404.0132,26.0,10504.343,953836.4,1,405,26,0.07670455,1,1,1,3,154
17477,90.8,404.0132,26.0,10504.343,953836.4,1,405,26,0.07670455,1,1,1,1,0
17478,88.24,123.7136,40.0,4948.544,436679.3,5,124,40,0.023484848,1,1,1,4,193
17479,91.28,984.1353,40.0,39365.41,3593432.2,5,985,40,0.18655303,1,1,1,1,0
17480,82.29,482.3876,70.0,33767.133,2778697.2,8,483,70,0.18295455,1,3,1,1,0
17481,62.34,981.002,62.0,60822.125,3791529.5,8,982,62,0.3719697,1,3,1,1,0
17482,59.77,371.5404,58.0,21549.344,1288047.4,8,372,58,0.14090909,1,3,1,1,0
17483,86.0,154.0033,30.0,4620.099,397328.5,8,155,30,0.02935606,1,1,1,1,0
17484,84.24,1454.0,40.0,58160.0,4899166.0,6,1454,40,0.2753788,1,1,1,1,0
17485,39.83,170.0,30.0,5100.0,203133.0,7,170,30,0.03219697,0,1,1,1,7
17486,43.02,443.0,36.0,15948.0,686114.9,7,443,36,0.08390152,1,1,1,1,184
17487,74.26,427.0,36.0,15372.0,1141555.5,7,427,36,0.08087121,1,1,1,1,184
17488,61.29,64.3815,36.0,2317.734,142053.92,9,65,36,0.012310606,1,5,1,1,0
17489,61.29,64.3815,36.0,2317.734,142053.92,9,65,36,0.012310606,1,5,1,1,0
17490,56.14,106.7053,30.0,3201.159,179713.06,5,107,30,0.020265153,1,1,1,1,0
17491,50.87,245.943,30.0,7378.29,375333.62,1,246,30,0.04659091,1,5,1,2,154
17492,50.87,245.943,30.0,7378.29,375333.62,1,246,30,0.04659091,1,5,1,1,0
17493,69.0,237.2275,30.0,7116.825,491060.94,2,238,30,0.04507576,1,1,1,1,0
17494,85.39,1077.8241,40.0,43112.965,3681416.0,8,1078,40,0.20416667,1,1,1,1,0
17495,82.8,171.9213,24.0,4126.1113,341642.0,1,172,24,0.032575756,1,4,1,1,0
17496,88.45,360.6435,24.0,8655.444,765574.0,1,361,24,0.068371214,1,4,1,1,0
17497,80.34,377.4784,68.0,25668.531,2062312.5,1,378,68,0.14318182,1,3,1,1,0
17498,78.89,163.9817,68.0,11150.756,879660.8,1,164,68,0.062121212,1,3,1,1,0
17499,90.03,529.3337,75.0,39700.027,3574114.0,2,530,75,0.20075758,1,3,1,1,0
17500,87.33,550.6494,75.0,41298.703,3606450.8,2,551,75,0.20871212,1,3,1,1,0
17501,86.55,730.2845,75.0,54771.336,4740349.5,2,731,75,0.27689394,1,3,1,1,0
17502,93.0,1149.6575,82.0,94271.914,8767665.0,2,1150,82,0.43560606,1,3,1,1,0
17503,88.98,1170.2435,82.0,95959.97,8538134.0,2,1171,82,0.4435606,1,3,1,1,0
17504,89.95,340.8122,82.0,27946.6,2513908.5,2,341,82,0.12916666,1,3,1,1,0
17505,82.66,1073.7583,20.0,21475.166,1775137.2,1,1074,20,0.20340909,1,3,1,1,0
17506,82.28,687.7718,68.0,46768.48,3848017.2,1,688,68,0.26060605,1,3,1,1,0
17507,92.7,1262.852,68.0,85873.94,7960857.5,1,1263,68,0.47840908,1,3,1,1,0
17508,87.61,886.0537,75.0,66454.03,5821904.5,2,887,75,0.33598486,1,3,1,1,0
17509,91.11,1285.4373,75.0,96407.79,8783521.0,2,1286,75,0.48712122,1,3,1,1,0
17510,95.8,358.0077,30.0,10740.231,1028914.1,9,359,30,0.06799243,1,2,1,1,0
17511,75.31,304.0264,30.0,9120.792,686886.9,9,305,30,0.057765152,1,1,1,1,0
17512,75.31,304.0264,30.0,9120.792,686886.9,9,305,30,0.057765152,1,1,1,1,0
17513,72.1,304.3189,30.0,9129.567,658241.75,9,305,30,0.057765152,1,1,1,1,0
17514,72.1,304.3189,30.0,9129.567,658241.75,9,305,30,0.057765152,1,1,1,1,0
17515,74.61,289.1108,30.0,8673.324,647134.06,9,290,30,0.054924242,1,1,1,1,0
17516,62.37,304.1053,30.0,9123.159,569011.44,9,305,30,0.057765152,1,1,1,1,0
17517,53.67,227.36,30.0,6820.8,366072.34,4,228,30,0.043181818,1,5,1,1,0
17518,100.0,170.6018,30.0,5118.054,511805.4,7,171,30,0.032386363,1,5,1,1,0
17519,93.15,281.3958,36.0,10130.249,943612.44,8,282,36,0.053409092,1,1,1,1,0
17520,90.39,253.0318,36.0,9109.145,823357.4,8,254,36,0.04810606,1,1,1,1,0
17521,45.69,785.8973,36.0,28292.303,1292562.1,7,786,36,0.14886364,1,1,1,1,0
17522,64.58,272.4917,30.0,8174.751,527909.06,6,273,30,0.051704545,1,1,1,2,154
17523,64.58,272.4917,30.0,8174.751,527909.06,6,273,30,0.051704545,1,1,1,1,0
17524,66.71,512.0679,30.0,15362.037,1024770.75,6,513,30,0.09715909,1,1,1,2,154
17525,66.71,512.0679,30.0,15362.037,1024770.75,6,513,30,0.09715909,1,1,1,1,0
17526,73.69,549.16,36.0,19769.76,1456794.1,5,550,36,0.104166664,1,1,1,1,0
17527,64.68,949.2108,30.0,28476.324,1841848.6,9,950,30,0.17992423,1,1,1,1,0
17528,63.95,453.2445,30.0,13597.335,869549.56,9,454,30,0.08598485,1,1,1,1,0
17529,68.67,1180.0273,28.0,33040.766,2268909.2,2,1181,28,0.22367424,1,1,1,2,154
17530,68.67,1180.0273,28.0,33040.766,2268909.2,2,1181,28,0.22367424,1,1,1,1,0
17531,93.24,639.5379,64.0,40930.426,3816353.0,6,640,64,0.24242423,1,3,1,2,154
17532,93.24,639.5379,64.0,40930.426,3816353.0,6,640,64,0.24242423,1,3,1,1,0
17533,92.49,928.0944,64.0,59398.043,5493843.5,6,929,64,0.35189393,1,3,1,2,154
17534,92.49,928.0944,64.0,59398.043,5493843.5,6,929,64,0.35189393,1,3,1,1,0
17535,92.9,501.4731,64.0,32094.28,2981430.0,6,502,64,0.19015151,1,3,1,2,154
17536,92.9,501.4731,64.0,32094.28,2981430.0,6,502,64,0.19015151,1,3,1,1,0
17537,95.13,826.4495,64.0,52892.77,5031689.0,6,827,64,0.31325758,1,3,1,2,154
17538,95.13,826.4495,64.0,52892.77,5031689.0,6,827,64,0.31325758,1,3,1,1,0
17539,92.55,438.9655,70.0,30727.586,2843899.5,6,439,70,0.16628788,1,3,1,2,154
17540,92.55,438.9655,70.0,30727.586,2843899.5,6,439,70,0.16628788,1,3,1,1,0
17541,95.09,202.6691,70.0,14186.837,1349026.4,6,203,70,0.07689394,1,3,1,2,154
17542,95.09,202.6691,70.0,14186.837,1349026.4,6,203,70,0.07689394,1,3,1,1,0
17543,90.3,539.1245,70.0,37738.715,3407806.0,6,540,70,0.20454545,1,3,1,2,154
17544,90.3,539.1245,70.0,37738.715,3407806.0,6,540,70,0.20454545,1,3,1,1,0
17545,92.91,401.9894,74.0,29747.215,2763694.8,6,402,74,0.15227273,1,3,1,2,154
17546,92.91,401.9894,74.0,29747.215,2763694.8,6,402,74,0.15227273,1,3,1,1,0
17547,93.18,733.617,70.0,51353.19,4785090.0,6,734,70,0.2780303,1,3,1,2,154
17548,93.18,733.617,70.0,51353.19,4785090.0,6,734,70,0.2780303,1,3,1,1,0
17549,93.17,658.5207,78.0,51364.613,4785744.0,6,659,78,0.24962121,1,3,1,2,154
17550,93.17,658.5207,78.0,51364.613,4785744.0,6,659,78,0.24962121,1,3,1,1,0
17551,91.74,302.8012,78.0,23618.494,2166760.5,6,303,78,0.11477273,1,3,1,2,154
17552,91.74,302.8012,78.0,23618.494,2166760.5,6,303,78,0.11477273,1,3,1,1,0
17553,92.22,587.5586,70.0,41129.1,3792925.8,6,588,70,0.22272727,1,3,1,2,154
17554,92.22,587.5586,70.0,41129.1,3792925.8,6,588,70,0.22272727,1,3,1,1,0
17555,93.24,346.485,70.0,24253.95,2261438.2,6,347,70,0.13143939,1,3,1,2,154
17556,93.24,346.485,70.0,24253.95,2261438.2,6,347,70,0.13143939,1,3,1,1,0
17557,94.84,418.9807,70.0,29328.648,2781529.0,6,419,70,0.15871212,1,3,1,2,154
17558,94.84,418.9807,70.0,29328.648,2781529.0,6,419,70,0.15871212,1,3,1,1,0
17559,94.38,1205.5138,70.0,84385.97,7964010.0,6,1206,70,0.4568182,1,3,1,2,154
17560,94.38,1205.5138,70.0,84385.97,7964010.0,6,1206,70,0.4568182,1,3,1,1,0
17561,93.84,245.3125,78.0,19134.375,1795569.8,6,246,78,0.09318182,1,3,1,2,154
17562,93.84,245.3125,78.0,19134.375,1795569.8,6,246,78,0.09318182,1,3,1,1,0
17563,90.03,6565.262,60.0,393915.75,35463448.0,6,6566,60,2.487121,1,3,1,2,154
17564,90.03,6565.262,60.0,393915.75,35463448.0,6,6566,60,2.487121,1,3,1,1,0
17565,68.33,312.4055,40.0,12496.22,853866.7,2,313,40,0.059280302,1,1,1,2,154
17566,68.33,312.4055,40.0,12496.22,853866.7,2,313,40,0.059280302,1,1,1,1,0
17567,97.0,244.2999,40.0,9771.996,947883.6,5,245,40,0.046401516,1,1,1,2,154
17568,97.0,244.2999,40.0,9771.996,947883.6,5,245,40,0.046401516,1,1,1,1,0
17569,89.76,260.4879,40.0,10419.516,935214.06,5,261,40,0.04943182,1,1,1,2,154
17570,89.76,260.4879,40.0,10419.516,935214.06,5,261,40,0.04943182,1,1,1,1,0
17571,79.28,164.8752,40.0,6595.008,522825.84,5,165,40,0.03125,1,1,1,2,154
17572,79.28,164.8752,40.0,6595.008,522825.84,5,165,40,0.03125,1,1,1,1,0
17573,89.27,295.2033,40.0,11808.132,1054064.8,5,296,40,0.056060605,1,1,1,2,154
17574,89.27,295.2033,40.0,11808.132,1054064.8,5,296,40,0.056060605,1,1,1,1,0
17575,84.01,582.4713,30.0,17474.139,1468072.4,7,583,30,0.110416666,1,1,1,1,0
17576,85.52,136.2978,30.0,4088.934,349685.62,9,137,30,0.02594697,1,1,1,1,0
17577,84.12,657.632,30.0,19728.96,1659639.6,9,658,30,0.12462121,1,1,1,1,0
17578,89.62,541.5586,36.0,19496.11,1747280.4,4,542,36,0.102651514,1,1,1,1,0
17579,78.61,382.4582,32.0,12238.662,962081.25,8,383,32,0.07253788,1,4,1,2,154
17580,78.61,382.4582,32.0,12238.662,962081.25,8,383,32,0.07253788,1,4,1,1,0
17581,75.38,1167.1794,32.0,37349.742,2815498.2,8,1168,32,0.22121212,1,1,1,2,154
17582,75.38,1167.1794,32.0,37349.742,2815498.2,8,1168,32,0.22121212,1,1,1,1,0
17583,79.24,614.498,32.0,19663.936,1558170.2,8,615,32,0.11647727,1,1,1,1,0
17584,70.38,261.939,36.0,9429.804,663707.3,5,262,36,0.049621213,1,1,1,1,0
17585,63.2,185.3241,36.0,6671.6675,421649.4,5,186,36,0.035227273,1,1,1,1,0
17586,72.84,214.2112,32.0,6854.7583,499300.6,2,215,32,0.040719695,1,1,1,1,0
17587,64.62,510.9081,32.0,16349.06,1056508.9,2,511,32,0.0967803,1,1,1,1,0
17588,87.98,246.0,30.0,7380.0,649321.94,7,246,30,0.04659091,1,1,1,1,0
17589,90.03,419.0,30.0,12570.0,1131652.0,7,419,30,0.07935606,1,1,1,1,0
17590,83.98,287.792,26.0,7482.592,628403.06,1,288,26,0.054545455,1,1,1,3,154
17591,83.98,287.792,26.0,7482.592,628403.06,1,288,26,0.054545455,1,1,1,1,0
17592,81.46,630.9997,40.0,25239.988,2056150.4,9,631,40,0.11950757,1,1,1,2,154
17593,81.46,630.9997,40.0,25239.988,2056150.4,9,631,40,0.11950757,1,1,1,1,0
17594,74.97,664.1843,30.0,19925.53,1493737.2,9,665,30,0.12594697,1,1,1,2,154
17595,74.97,664.1843,30.0,19925.53,1493737.2,9,665,30,0.12594697,1,1,1,1,0
17596,74.97,664.1843,30.0,19925.53,1493737.2,9,665,30,0.12594697,1,1,1,1,0
17597,71.96,264.2213,36.0,9511.967,684481.1,5,265,36,0.050189395,1,1,1,1,0
17598,54.03,206.9516,36.0,7450.258,402507.62,5,207,36,0.039204545,1,1,1,1,0
17599,86.8,582.0,30.0,17460.0,1515528.0,7,582,30,0.11022727,1,1,1,1,0
17600,86.8,582.0,30.0,17460.0,1515528.0,7,582,30,0.11022727,1,1,1,1,0
17601,85.04,964.0421,36.0,34705.516,2951357.0,7,965,36,0.18276516,1,1,1,1,0
17602,85.04,964.0421,36.0,34705.516,2951357.0,7,965,36,0.18276516,1,1,1,1,0
17603,36.15,455.0396,30.0,13651.188,493490.44,4,456,30,0.086363636,0,1,1,2,154
17604,36.15,455.0396,30.0,13651.188,493490.44,4,456,30,0.086363636,0,1,1,1,0
17605,41.96,284.0159,36.0,10224.572,429023.06,4,285,36,0.053977273,1,1,1,1,0
17606,98.0,381.0025,20.0,7620.05,746764.9,3,382,20,0.07234848,1,1,1,1,0
17607,72.18,593.4901,36.0,21365.645,1542214.9,2,594,36,0.1125,1,1,1,1,0
17608,51.81,213.9703,36.0,7702.9307,399104.25,2,214,36,0.0405303,1,1,1,1,0
17609,57.33,129.1202,36.0,4648.327,266479.3,2,130,36,0.024621213,1,1,1,1,0
17610,48.34,260.6522,36.0,9383.4795,453616.16,2,261,36,0.04943182,1,1,1,1,0
17611,69.0,57.7237,64.0,3694.317,254907.86,2,58,64,0.021969697,1,1,1,1,0
17612,43.93,93.0052,30.0,2790.156,122571.555,2,94,30,0.01780303,1,1,1,1,0
17613,78.31,585.9648,36.0,21094.732,1651970.8,4,586,36,0.11098485,1,1,1,1,0
17614,78.87,330.0545,36.0,11881.962,937082.8,4,331,36,0.062689394,1,1,1,1,0
17615,70.08,258.0483,36.0,9289.739,651024.9,4,259,36,0.04905303,1,1,1,1,0
17616,75.24,321.6581,40.0,12866.324,968113.7,5,322,40,0.060984846,1,1,1,1,0
17617,70.83,284.3037,40.0,11372.148,805489.25,5,285,40,0.053977273,1,1,1,1,0
17618,67.94,344.472,40.0,13778.88,936082.0,5,345,40,0.06534091,1,1,1,1,0
17619,64.82,293.5209,40.0,11740.836,761017.5,5,294,40,0.055681817,1,1,1,1,0
17620,69.67,308.2776,40.0,12331.104,859083.4,5,309,40,0.058522727,1,1,1,1,0
17621,69.95,189.7974,40.0,7591.896,531068.3,5,190,40,0.035984848,1,1,1,1,0
17622,60.67,227.5288,40.0,9101.152,552148.7,5,228,40,0.043181818,1,1,1,1,0
17623,71.72,396.9918,40.0,15879.672,1138826.5,5,397,40,0.0751894,1,1,1,1,0
17624,70.71,263.1636,40.0,10526.544,744289.8,5,264,40,0.05,1,1,1,1,0
17625,67.38,301.4945,40.0,12059.78,812588.0,5,302,40,0.05719697,1,1,1,1,0
17626,70.93,391.7925,40.0,15671.7,1111625.0,5,392,40,0.07424242,1,1,1,1,0
17627,61.28,254.5247,40.0,10180.988,623890.94,5,255,40,0.048295453,1,1,1,1,0
17628,63.53,441.2412,40.0,17649.648,1121282.1,5,442,40,0.08371212,1,1,1,1,0
17629,44.11,386.0471,36.0,13897.695,613082.94,5,387,36,0.07329545,1,1,1,1,0
17630,26.17,242.1822,36.0,8718.56,228164.69,5,243,36,0.046022728,0,1,1,1,0
17631,31.64,1120.2894,36.0,40330.418,1275973.8,5,1121,36,0.21231061,0,1,1,1,0
17632,81.36,248.1147,40.0,9924.588,807464.5,5,249,40,0.04715909,1,1,1,1,0
17633,56.66,404.0,27.0,10908.0,618025.44,5,404,27,0.07651515,1,1,1,1,0
17634,72.52,402.9351,36.0,14505.664,1051950.8,5,403,36,0.07632576,1,1,1,1,0
17635,62.6,575.5249,30.0,17265.746,1080766.8,5,576,30,0.10909091,1,1,1,1,0
17636,63.2,219.4615,36.0,7900.614,499318.8,5,220,36,0.041666668,1,1,1,1,0
17637,42.1,149.4826,36.0,5381.3735,226555.83,9,150,36,0.028409092,1,1,1,2,333
17638,54.33,366.4505,36.0,13192.218,716680.44,9,367,36,0.06950758,1,1,1,2,333
17639,50.31,405.3245,36.0,14591.682,734165.9,9,406,36,0.07689394,1,1,1,2,333
17640,72.01,474.8911,44.0,20895.209,1504622.1,6,475,44,0.08996212,1,1,1,1,0
17641,86.81,648.33,30.0,19449.9,1688406.9,5,649,30,0.12291667,1,1,1,1,0
17642,68.27,222.324,23.0,5113.452,349095.38,7,223,23,0.04223485,1,1,1,1,0
17643,25.37,274.7752,36.0,9891.907,250957.69,6,275,36,0.052083332,0,1,1,2,154
17644,25.37,274.7752,36.0,9891.907,250957.69,6,275,36,0.052083332,0,1,1,1,0
17645,25.58,823.0298,36.0,29629.072,757793.2,6,824,36,0.1560606,0,1,1,2,154
17646,25.58,823.0298,36.0,29629.072,757793.2,6,824,36,0.1560606,0,1,1,1,0
17647,23.46,259.2067,36.0,9331.441,218915.61,6,260,36,0.049242426,0,1,1,2,154
17648,23.46,259.2067,36.0,9331.441,218915.61,6,260,36,0.049242426,0,1,1,1,0
17649,93.4,182.0312,36.0,6553.123,612061.7,1,183,36,0.03465909,1,1,1,1,0
17650,72.16,938.7667,36.0,33795.6,2438690.5,9,939,36,0.1778409,1,5,2,1,0
17651,92.0,45.0,36.0,1620.0,149040.0,9,45,36,0.008522727,1,5,1,1,0
17652,55.95,476.6422,36.0,17159.12,960018.4,6,477,36,0.09034091,1,1,1,1,0
17653,59.86,214.0891,36.0,7707.2075,461322.62,6,215,36,0.040719695,1,1,1,1,0
17654,86.05,713.1736,36.0,25674.25,2209320.5,6,714,36,0.13522728,1,1,1,1,0
17655,77.21,258.0728,30.0,7742.184,597789.5,1,259,30,0.04905303,1,1,1,1,0
17656,79.54,176.3382,30.0,5290.146,420778.22,1,177,30,0.03352273,1,1,1,1,0
17657,80.62,786.1386,30.0,23584.158,1901449.1,1,787,30,0.14905304,1,1,1,1,0
17658,80.64,257.0,36.0,9252.0,746081.25,6,257,36,0.04867424,1,1,1,1,0
17659,87.5,258.0,36.0,9288.0,812737.1,6,258,36,0.048863634,1,1,1,1,0
17660,82.92,1561.0,36.0,56196.0,4659772.5,6,1561,36,0.29564393,1,1,1,1,0
17661,96.0,125.102,30.0,3753.06,360293.75,5,126,30,0.023863636,1,1,1,1,0
17662,47.13,732.8436,96.0,70352.984,3315877.0,2,733,96,0.27765152,1,3,1,1,0
17663,45.05,1060.4648,96.0,101804.63,4586502.0,2,1061,96,0.40189394,1,3,1,1,0
17664,48.7,2930.0598,96.0,281285.75,13698616.0,2,2931,96,1.1102272,1,3,1,1,0
17665,84.2,219.1715,30.0,6575.145,553627.2,7,220,30,0.041666668,1,1,1,1,0
17666,82.64,548.5953,72.0,39498.863,3264028.0,5,549,72,0.20795454,1,3,1,1,0
17667,89.16,322.4067,72.0,23213.283,2069696.2,5,323,72,0.12234849,1,3,1,1,0
17668,87.34,785.8877,72.0,56583.914,4942265.5,5,786,72,0.2977273,1,3,1,1,0
17669,88.9,1004.0217,72.0,72289.56,6426397.5,5,1005,72,0.3806818,1,3,1,1,0
17670,88.28,1172.989,72.0,84455.21,7455874.5,5,1173,72,0.44431818,1,3,1,1,0
17671,88.26,418.8986,80.0,33511.887,2957692.2,5,419,80,0.15871212,1,3,1,1,0
17672,90.91,512.0688,80.0,40965.504,3724010.0,5,513,80,0.19431818,1,3,1,1,0
17673,88.7,297.2631,80.0,23781.049,2109283.8,5,298,80,0.112878785,1,3,1,1,0
17674,90.45,1020.6453,78.0,79610.336,7200914.0,5,1021,78,0.3867424,1,3,1,1,0
17675,87.93,1604.1757,72.0,115500.65,10155741.0,5,1605,72,0.60795456,1,3,1,1,0
17676,90.74,1989.1895,72.0,143221.64,12995931.0,5,1990,72,0.7537879,1,3,1,1,0
17677,89.97,905.297,80.0,72423.76,6515821.0,5,906,80,0.34318182,1,3,1,1,0
17678,87.08,1069.7999,78.0,83444.39,7266004.0,5,1070,78,0.40530303,1,3,1,1,0
