id,street_name,limits,northbound_count,southbound_count,eastbound_count,westbound_count,total_count,file_no,date_count
CAMIONESWY48618,CAMIONES WY,CAMINO DE LA PLAZA  - SOUTH END ,,,1303,1054,2357,486-18,12/11/2018 0:00
CAMIONESWY061607,CAMIONES WY,CAMINO PLAZA  - CITY LIMIT ,4620,4560,,,9180,0616-07,1/1/2008 0:00
CAMIONESWY000511,CAMIONES WY,CAMINO PLAZA  - CITY LIMIT ,4880,4530,,,9410,0005-11,1/19/2011 0:00
CAMIONESWY030914,CAMIONES WY,CAMINO PLAZA  - CITY LIMIT ,1277,898,,,2175,0309-14,5/8/2014 0:00
CAMPANILEDR027407,CAMPANILE DR,MARY LANE DR - MONTEZUMA RD,1670,1420,,,3090,0274-07,4/12/2007 0:00
CAMPANILEDR028810,CAMPANILE DR,MARY LANE DR - MONTEZUMA RD,2020,2365,,,4385,0288-10,4/20/2010 0:00
CAMPANILEDR022713,CAMPANILE DR,MARY LANE DR - MONTEZUMA RD,1552,1604,,,3156,0227-13,4/19/2013 0:00
CAMPANILEDR018018,CAMPANILE DR,MARY LANE DR - MONTEZUMA RD,1491,1408,,,2899,0180-18,4/11/2018 0:00
CAMPANILEDR033805,CAMPANILE DR,MONTEZUMA RD - LINDO PASEO ,2200,2500,,,4700,0338-05,5/26/2005 0:00
CAMPANILEDR027307,CAMPANILE DR,MONTEZUMA RD - LINDO PASEO ,3320,3500,,,6820,0273-07,4/12/2007 0:00
CAMPANILEDR028710,CAMPANILE DR,MONTEZUMA RD - LINDO PASEO ,4345,3305,,,7650,0287-10,4/20/2010 0:00
CAMPANILEDR022813,CAMPANILE DR,MONTEZUMA RD - LINDO PASEO ,4278,3264,,,7542,0228-13,3/19/2013 0:00
CAMPANILEDR017918,CAMPANILE DR,MONTEZUMA RD - LINDO PASEO ,3319,3125,,,6444,0179-18,4/11/2018 0:00
CAMPANILEDR37618,CAMPANILE DR,MONTEZUMA RD - LINDO PASEO ,3287,3346,,,6633,376-18,5/23/2018 0:00
CAMPHORLN002505,CAMPHOR LN,PINECONE LN - STONEPINE LN,210,200,,,410,0025-05,2/2/2005 0:00
CAMPUSAV030009,CAMPUS AV,WASHINGTON ST - PARK BL,,,3085,2525,5610,0300-09,4/28/2009 0:00
CAMPUSAV031912,CAMPUS AV,WASHINGTON ST - PARK BL,,,2554,3422,5976,0319-12,5/1/2012 0:00
CAMPUSAV040015,CAMPUS AV,WASHINGTON ST - PARK BL,2247,2244,,,4491,0400-15,6/9/2015 0:00
CAMPUSAV029909,CAMPUS AV,WASHINGTON ST - TYLER AV,,,1515,1660,3175,0299-09,4/28/2009 0:00
CAMPUSAV031812,CAMPUS AV,WASHINGTON ST - TYLER AV,,,1552,1326,2878,0318-12,5/1/2012 0:00
CAMPUSAV040115,CAMPUS AV,WASHINGTON ST - TYLER AV,1453,1413,,,2866,0401-15,6/9/2015 0:00
CAMPUSPOINTCT053007,CAMPUS POINT CT,BEGIN  - CAMPUS POINT DR,,,3440,3330,6770,0530-07,1/17/2008 0:00
CAMPUSPOINTCT010911,CAMPUS POINT CT,BEGIN  - CAMPUS POINT DR,,,1575,1760,3335,0109-11,3/1/2011 0:00
CAMPUSPOINTCT031014,CAMPUS POINT CT,BEGIN  - CAMPUS POINT DR,,,1315,1213,2528,0310-14,6/19/2014 0:00
CAMPUSPOINTDR058005,CAMPUS POINT DR,GENESEE AV - CAMPUS POINT CT,6780,7070,,,13850,0580-05,10/20/2005 0:00
CAMPUSPOINTDR054608,CAMPUS POINT DR,GENESEE AV - CAMPUS POINT CT,6170,5940,,,12110,0546-08,10/22/2008 0:00
CAMPUSPOINTDR101511,CAMPUS POINT DR,GENESEE AV - CAMPUS POINT CT,5575,5435,,,11010,1015-11,10/19/2011 0:00
CAMPUSPOINTDR105213,CAMPUS POINT DR,GENESEE AV - CAMPUS POINT CT,4852,3605,,,8457,1052-13,10/29/2013 0:00
CAMPUSPOINTDR031114,CAMPUS POINT DR,GENESEE AV - CAMPUS POINT CT,4756,4319,,,9075,0311-14,6/19/2014 0:00
CAMPUSPOINTDR089315,CAMPUS POINT DR,GENESEE AV - CAMPUS POINT CT,3873,4013,,,7886,0893-15,10/1/2015 0:00
CAMPUSPT49918,CAMPUS PT,GENESEE AV - CAMPUS POINT CT,4775,5388,,,10163,499-18,1/8/2019 0:00
CAMPUSPTDR043019,CAMPUS PT DR,GENESEE DR - CAMPUS PT CT,6064,5482,,,11546,0430-19,11/5/2019 0:00
CAMULOSST061415,CAMULOS ST,MONTALVO ST - MENTONE ST,,,965,928,1893,0614-15,3/31/2015 0:00
CANONST060615,CANON ST,CATALINA BL - X-WALK ,3280,,,,3280,0606-15,3/11/2015 0:00
CANONST109610,CANON ST,DEL MAR AV - POINT LOMA AV,,,5695,5480,11175,1096-10,11/16/2010 0:00
CANONST109313,CANON ST,DEL MAR AV - POINT LOMA AV,,,4384,5968,10352,1093-13,3/12/2014 0:00
CANONST048208,CANON ST,LOCUST ST - EVERGREEN ST,,,6440,6430,12870,0482-08,9/17/2008 0:00
CANONST090311,CANON ST,LOCUST ST - EVERGREEN ST,,,5865,5645,11510,0903-11,9/21/2011 0:00
CANONST031214,CANON ST,LOCUST ST - EVERGREEN ST,,,6644,6149,12793,0312-14,4/29/2014 0:00
CANONST047711,CANON ST,LOCUST ST - ROSECRANS ST,,,4745,5365,10110,0477-11,6/29/2011 0:00
CANONST031314,CANON ST,LOCUST ST - ROSECRANS ST,,,5974,5626,11600,0313-14,4/29/2014 0:00
CANONST067205,CANON ST,POINT LOMA AV - ULLMAN ST,5010,4800,,,9810,0672-05,8/11/2005 0:00
CANONST048308,CANON ST,POINT LOMA AV - ULLMAN ST,,,5070,5070,10140,0483-08,9/17/2008 0:00
CANONST090411,CANON ST,POINT LOMA AV - ULLMAN ST,,,4870,4685,9555,0904-11,9/21/2011 0:00
CANONST031414,CANON ST,POINT LOMA AV - ULLMAN ST,,,6584,5011,11595,0314-14,4/29/2014 0:00
CANONST076015,CANON ST,POINT LOMA AV - ULLMAN ST,4490,4071,,,8561,0760-15,8/25/2015 0:00
CANONST017119,CANON ST,PT LOMA  AV - ULLMAN  ST,5344,5139,,,10483,0171-19,8/15/2019 0:00
CANONST47118,CANON ST,ROSECRANS ST - N OF VALEMONT ST,5324,6073,,,11397,471-18,12/12/2018 0:00
CANONST33018,CANON ST,ROSECRANS ST - VALEMONT ST,5118,6151,,,11269,330-18,4/11/2018 0:00
CANONST006306,CANON ST,SCOTT ST - ROSECRANS ST,2680,2830,,,5510,0063-06,6/15/2006 0:00
CANONST029908,CANON ST,SCOTT ST - ROSECRANS ST,2290,2040,,,4330,0299-08,7/29/2008 0:00
CANONST037609,CANON ST,SCOTT ST - ROSECRANS ST,3425,3275,,,6700,0376-09,6/16/2009 0:00
CANONST041112,CANON ST,SCOTT ST - ROSECRANS ST,3251,3193,,,6444,0411-12,5/31/2012 0:00
CANONST048415,CANON ST,SCOTT ST - ROSECRANS ST,3005,2767,,,5772,0484-15,6/17/2015 0:00
CANONST020216,CANON ST,SCOTT ST - ROSECRANS ST,2851,2973,,,5824,0202-16,6/30/2016 0:00
CANONST017219,CANON ST,TALBOT  ST - SOUTHERNWOOD  WY,,,5084,4223,9307,0172-19,8/15/2019 0:00
CANONST067305,CANON ST,TALBOT ST - SOUTHERNWOOD WY,4930,4370,,,9300,0673-05,8/11/2005 0:00
CANONST048408,CANON ST,TALBOT ST - SOUTHERNWOOD WY,4820,4740,,,9560,0484-08,9/17/2008 0:00
CANONST090511,CANON ST,TALBOT ST - SOUTHERNWOOD WY,4740,4550,,,9290,0905-11,9/20/2011 0:00
CANONST031514,CANON ST,TALBOT ST - SOUTHERNWOOD WY,4538,4538,,,9076,0315-14,4/29/2014 0:00
CANONST076115,CANON ST,TALBOT ST - SOUTHERNWOOD WY,4585,4156,,,8741,0761-15,8/25/2015 0:00
CANONST047811,CANON ST,TALBOT ST - ULLMAN ST,4125,4325,,,8450,0478-11,6/28/2011 0:00
CANONST031614,CANON ST,TALBOT ST - ULLMAN ST,6092,4701,,,10793,0316-14,4/29/2014 0:00
CANONST47218,CANON ST,VALEMONT ST - CATALINA BL,7212,6302,,,13514,472-18,12/13/2018 0:00
CANONST060715,CANON ST,X-WALK  - SOUTHERNWOOD WY,3770,,,,3770,0607-15,3/10/2015 0:00
CAPRICORNWY016619,CAPRICORN  WY,HAVERFIELD  WY - BLACK MTN  RD,,,7878,7024,14902,0166-19,8/1/2019 0:00
CAPRICORNWY041007,CAPRICORN WY,BLACK MOUNTAIN RD - WESTVIEW PY,,,3180,1270,4450,0410-07,11/14/2007 0:00
CAPRICORNWY114710,CAPRICORN WY,BLACK MOUNTAIN RD - WESTVIEW PY,,,2980,2255,5235,1147-10,12/9/2010 0:00
CAPRICORNWY036017,CAPRICORN WY,BLACK MOUNTAIN RD - WESTVIEW PY,,,1603,2524,4127,0360-17,11/29/2017 0:00
CAPRICORNWY053305,CAPRICORN WY,HAVERFIELD WY - BLACK MTN RD,,,5550,6380,11930,0533-05,8/11/2005 0:00
CAPRICORNWY046408,CAPRICORN WY,HAVERFIELD WY - BLACK MTN RD,,,7550,6380,13930,0464-08,8/28/2008 0:00
CAPRICORNWY075211,CAPRICORN WY,HAVERFIELD WY - BLACK MTN RD,,,7645,7040,14685,0752-11,9/11/2011 0:00
CAPRICORNWY031714,CAPRICORN WY,HAVERFIELD WY - BLACK MTN RD,,,6656,8532,15188,0317-14,5/8/2014 0:00
CAPRICORNWY075515,CAPRICORN WY,HAVERFIELD WY - BLACK MTN RD,,,5356,4565,9921,0755-15,8/18/2015 0:00
CAPRICORNWY109710,CAPRICORN WY,KELOWNA RD - SAGITTARIUS RD,,,3820,3900,7720,1097-10,12/1/2010 0:00
CAPRICORNWY118613,CAPRICORN WY,KELOWNA RD - SAGITTARIUS RD,,,4160,3777,7937,1186-13,3/26/2014 0:00
CAPRICORNWY109810,CAPRICORN WY,ORION WY - BEATON CT,,,3670,3415,7085,1098-10,11/30/2010 0:00
CAPRICORNWY116013,CAPRICORN WY,ORION WY - BEATON CT,,,3937,3833,7770,1160-13,3/19/2014 0:00
CAPRICORNWY109910,CAPRICORN WY,PEGASUS AV - HAVERFIELD WY,,,8750,7225,15975,1099-10,11/30/2010 0:00
CAPRICORNWY116113,CAPRICORN WY,PEGASUS AV - HAVERFIELD WY,,,4141,4113,8254,1161-13,3/18/2014 0:00
CAPRICORNWY124013,CAPRICORN WY,WESTONHILL DR - GANESTA RD,,,3104,3116,6220,1240-13,12/17/2013 0:00
CARDENODR022717,CARDENO DR,FOOTHILL BL - LA JOLLA SCENIC DR,2037,2205,,,4242,0227-17,4/19/2017 0:00
CARDENODR008306,CARDENO DR,VIA CABRERA  - LA JOLLA SCENIC DR,,,2530,2960,5490,0083-06,6/21/2006 0:00
CARDENODR034308,CARDENO DR,VIA CABRERA  - LA JOLLA SCENIC DR,,,3230,2770,6000,0343-08,8/19/2008 0:00
CARDENODR037709,CARDENO DR,VIA CABRERA  - LA JOLLA SCENIC DR,,,3185,2585,5770,0377-09,10/22/2009 0:00
CARDENODR021116,CARDENO DR,VIA CABRERA  - LA JOLLA SCENIC DR,,,2811,2914,5725,0211-16,6/8/2016 0:00
CARDENODR110010,CARDENO DR,VIA NINA  - VIA CABRERA ,2950,2685,,,5635,1100-10,12/1/2010 0:00
CARDENODR118713,CARDENO DR,VIA NINA  - VIA CABRERA ,2903,2458,,,5361,1187-13,3/25/2014 0:00
CARDIFFST047911,CARDIFF ST,JAMACHA RD - CITY LIMIT ,4305,4940,,,9245,0479-11,6/14/2011 0:00
CARDIFFST031814,CARDIFF ST,JAMACHA RD - CITY LIMIT ,4575,5166,,,9741,0318-14,5/6/2014 0:00
CARDIFFST42818,CARDIFF ST,JAMACHA RD - SKYLINE DR,2123,2016,,,4139,428-18,10/24/2018 0:00
CARDIFFST014506,CARDIFF ST,SAN FELIPE ST - SAN VICENTE ST,2540,2710,,,5250,0145-06,1/12/2006 0:00
CARDIFFST001409,CARDIFF ST,SAN FELIPE ST - SAN VICENTE ST,2510,2845,,,5355,0014-09,1/13/2009 0:00
CARDIFFST001612,CARDIFF ST,SAN FELIPE ST - SAN VICENTE ST,2610,2685,,,5295,0016-12,1/24/2012 0:00
CARDIFFST004915,CARDIFF ST,SAN FELIPE ST - SAN VICENTE ST,2455,2622,,,5077,0049-15,2/24/2015 0:00
CARDIFFST107415,CARDIFF ST,SAN FELIPE ST - SAN VICENTE ST,2624,2668,,,5292,1074-15,1/12/2016 0:00
CARDIFFST60019,CARDIFF ST,SAN FELIPE ST - SAN VICENTE ST,2700,2554,,,5254,600-19,1/21/2020 0:00
CARDIFFST003405,CARDIFF ST,WADE ST - JAMACHA RD,4170,4790,,,8960,0034-05,2/10/2005 0:00
CARDIFFST001108,CARDIFF ST,WADE ST - JAMACHA RD,3910,3650,,,7560,0011-08,2/19/2008 0:00
CARDIFFST066912,CARDIFF ST,WADE ST - JAMACHA RD,4253,4517,,,8770,0669-12,9/28/2012 0:00
CARDIFFST041617,CARDIFF ST,WADE ST - JAMACHA RD,4745,5575,,,10320,0416-17,2/13/2018 0:00
CARDINALRD044619,CARDINAL  RD,MOCKINGBIRD  DR - CARDINAL CT,5483,6266,,,11749,0446-19,11/12/2019 0:00
CARDINALDR035106,CARDINAL DR,BOBOLINK WY - CARDINAL RD,1700,2020,,,3720,0351-06,9/25/2006 0:00
CARDINALDR059609,CARDINAL DR,BOBOLINK WY - CARDINAL RD,1865,1825,,,3690,0596-09,9/9/2009 0:00
CARDINALDR062612,CARDINAL DR,BOBOLINK WY - CARDINAL RD,1318,1278,,,2596,0626-12,7/12/2012 0:00
CARDINALDR038416,CARDINAL DR,BOBOLINK WY - CARDINAL RD,1712,1661,,,3373,0384-16,9/29/2016 0:00
CARDINALDR000720,CARDINAL DR,REDBIRD DR - CARDINAL RD,1760,1700,,,3460,0007-20,2/5/2020 0:00
CARDINALRD110110,CARDINAL RD,CARDINAL DR - CARDINAL PL,3855,3780,,,7635,1101-10,11/30/2010 0:00
CARDINALRD116213,CARDINAL RD,CARDINAL DR - CARDINAL PL,2861,2571,,,5432,1162-13,3/18/2014 0:00
CARDINALRD042607,CARDINAL RD,MOCKINGBIRD DR - CARDINAL CT,4080,4310,,,8390,0426-07,10/11/2007 0:00
CARDINALRD082010,CARDINAL RD,MOCKINGBIRD DR - CARDINAL CT,3050,3875,,,6925,0820-10,9/8/2010 0:00
CARDINALRD085313,CARDINAL RD,MOCKINGBIRD DR - CARDINAL CT,1871,2141,,,4012,0853-13,10/15/2013 0:00
CARDINALRD034217,CARDINAL RD,MOCKINGBIRD DR - CARDINAL CT,5853,5813,,,11666,0342-17,10/26/2017 0:00
CARGILLAV044719,CARGILL  AV,CAMINO TICINO  - DECORO  ST,3390,3023,,,6413,0447-19,11/12/2019 0:00
CARGILLAV41418,CARGILL AV,ARRIBA ST - NOBEL DR,3164,2907,,,6071,414-18,10/23/2018 0:00
CARGILLAV052507,CARGILL AV,CAMINO TICINO  - DECORO ST,3040,2910,,,5950,0525-07,1/16/2008 0:00
CARGILLAV011011,CARGILL AV,CAMINO TICINO  - DECORO ST,3360,3080,,,6440,0110-11,2/24/2011 0:00
CARGILLAV031914,CARGILL AV,CAMINO TICINO  - DECORO ST,3364,2948,,,6312,0319-14,5/8/2014 0:00
CARMELCANYONRD045519,CARMEL CANYON RD,CARMEL COUNTRY RD - CARMEL KNOLLS DR,6865,7738,,,14603,0455-19,11/5/2019 0:00
CARMELCENTERRD045319,CARMEL CENTER RD,CARMEL CREEK RD - CAMARENA RD,,,985,830,1815,0453--19,11/5/2019 0:00
CARMELCENTERRD045419,CARMEL CENTER RD,CARMEL KNOLLS DR - FALCON RIDGE CT,1068,1245,,,2313,0454-19,11/5/2019 0:00
CARMELCOUNTRRD021719,CARMEL COUNTR  RD,CARMEL CRK  RD - TOWNSGATE DR,6432,7233,,,13665,0217-19,8/29/2019 0:00
CARMELCOUNTRRD021819,CARMEL COUNTR  RD,CARMEL MSS  RD - CARMEL CRK  RD,,,6277,4857,11134,0218-19,8/29/2019 0:00
CARMELCOUNTRRD021919,CARMEL COUNTR  RD,MCGUIRE  DR - D M HTS  RD,6317,6535,,,12852,0219-19,8/29/2019 0:00
CARMELCOUNTRYRD026519,CARMEL COUNTRY  RD,CARMEL CANYON  RD - DEL MAR HEIGHTS  RD,,,7248,5556,12804,0265-19,10/3/2019 0:00
CARMELCOUNTRYRD044919,CARMEL COUNTRY RD,CARMEL CANYON RD - DEL MAR HEIGHTS RD,4722,5499,,,10221,0449-19,11/5/2019 0:00
CARMELCOUNTRYRD080615,CARMEL COUNTRY RD,CARMEL CRK DR - TOWNSGATE DR,6425,7068,,,13493,0806-15,8/26/2015 0:00
CARMELCOUNTRYRD049105,CARMEL COUNTRY RD,CARMEL CRK RD - TOWNSGATE DR,6170,6870,,,13040,0491-05,8/23/2005 0:00
CARMELCOUNTRYRD048011,CARMEL COUNTRY RD,CARMEL CRK RD - TOWNSGATE DR,6030,6355,,,12385,0480-11,6/28/2011 0:00
CARMELCOUNTRYRD032014,CARMEL COUNTRY RD,CARMEL CRK RD - TOWNSGATE DR,5871,6772,,,12643,0320-14,4/22/2014 0:00
CARMELCOUNTRYRD090611,CARMEL COUNTRY RD,CARMEL CYN RD - CARMEL CREEK RD,4645,4965,,,9610,0906-11,9/13/2011 0:00
CARMELCOUNTRYRD050505,CARMEL COUNTRY RD,CARMEL MISSION RD - CARMEL CREEK RD,5060,5080,,,10140,0505-05,8/23/2005 0:00
CARMELCOUNTRYRD044008,CARMEL COUNTRY RD,CARMEL MISSION RD - CARMEL CREEK RD,4760,5130,,,9890,0440-08,9/17/2008 0:00
CARMELCOUNTRYRD080715,CARMEL COUNTRY RD,CARMEL MISSION RD - CARMEL CREEK RD,,,4857,4408,9265,0807-15,8/26/2015 0:00
CARMELCOUNTRYRD000320,CARMEL COUNTRY RD,CARMEL MTN RD - SD 056 EB RAMP  ,,,11327,12633,23960,0003-20,2/5/2020 0:00
CARMELCOUNTRYRD105313,CARMEL COUNTRY RD,CARMEL MTN RD - SD 056 EB RAMPS ,3021,2763,,,5784,1053-13,11/20/2013 0:00
CARMELCOUNTRYRD044819,CARMEL COUNTRY RD,MCGUIRE DR - DEL MAR HEIGHTS RD,5699,6040,,,11739,0448-19,11/6/2019 0:00
CARMELCOUNTRYRD050705,CARMEL COUNTRY RD,MCGUIRE DR - DEL MAR HTS RD,7170,7000,,,14170,0507-05,8/23/2005 0:00
CARMELCOUNTRYRD044208,CARMEL COUNTRY RD,MCGUIRE DR - DEL MAR HTS RD,7500,8390,,,15890,0442-08,8/27/2008 0:00
CARMELCOUNTRYRD075311,CARMEL COUNTRY RD,MCGUIRE DR - DEL MAR HTS RD,6195,6560,,,12755,0753-11,8/9/2011 0:00
CARMELCOUNTRYRD032214,CARMEL COUNTRY RD,MCGUIRE DR - DEL MAR HTS RD,6516,7196,,,13712,0322-14,4/22/2014 0:00
CARMELCOUNTRYRD080815,CARMEL COUNTRY RD,MCGUIRE DR - DEL MAR HTS RD,5952,7686,,,13638,0808-15,8/26/2015 0:00
CARMELCOUNTRYRD110510,CARMEL COUNTRY RD,SD 056  - CARMEL CYN RD,10215,9665,,,19880,1105-10,11/17/2010 0:00
CARMELCOUNTRYRD111513,CARMEL COUNTRY RD,SD 056  - CARMEL CYN RD,9100,7617,,,16717,1115-13,3/13/2014 0:00
CARMELCOUNTRYRD045019,CARMEL COUNTRY RD,SHAW VALLEY  RD - CAMINITO CLASSICA ,12216,13053,,,25269,0450-19,11/6/2019 0:00
CARMELCOUNTRYRD038705,CARMEL COUNTRY RD,SHAW VY RD - CAMINITO CLASICA ,4630,4320,,,8950,0387-05,1/13/2005 0:00
CARMELCREEKRD52018,CARMEL CREEK  RD,S/O TANG  DR - VALLEY CENTRE  DR,1812,1812,,,3624,520-18,1/30/2019 0:00
CARMELCREEKRD110210,CARMEL CREEK RD,CARMEL COUNTRY RD - CARMEL KNOLLS RD,6335,5665,,,12000,1102-10,11/18/2010 0:00
CARMELCREEKRD113513,CARMEL CREEK RD,CARMEL COUNTRY RD - CARMEL KNOLLS RD,,,5999,5831,11830,1135-13,3/20/2014 0:00
CARMELCREEKRD110610,CARMEL CREEK RD,CARMEL COUNTRY RD - PASEO MONTANAS ,2475,2380,,,4855,1106-10,12/1/2010 0:00
CARMELCREEKRD118813,CARMEL CREEK RD,CARMEL COUNTRY RD - PASEO MONTANAS ,2451,2330,,,4781,1188-13,3/27/2014 0:00
CARMELCREEKRD045219,CARMEL CREEK RD,CARMEL COUNTRY RD - PASEO MONTANAS ,1528,1637,,,3165,0452-19,11/5/2019 0:00
CARMELCREEKRD041605,CARMEL CREEK RD,CARMEL CRK RD - CAMARENA RD,,,1170,960,2130,0416-05,8/24/2005 0:00
CARMELCREEKRD030306,CARMEL CREEK RD,CARMEL CRK RD - CAMARENA RD,,,,,2345,0303-06,9/12/2006 0:00
CARMELCREEKRD055109,CARMEL CREEK RD,CARMEL CRK RD - CAMARENA RD,,,1580,1045,2625,0551-09,9/2/2009 0:00
CARMELCREEKRD059612,CARMEL CREEK RD,CARMEL CRK RD - CAMARENA RD,,,972,1082,2054,0596-12,7/12/2012 0:00
CARMELCREEKRD072615,CARMEL CREEK RD,CARMEL CRK RD - CAMARENA RD,,,762,747,1509,0726-15,6/25/2015 0:00
CARMELCREEKRD110410,CARMEL CREEK RD,CARMEL GROVE RD - DEL MAR TRAILS RD,6250,6795,,,13045,1104-10,11/17/2010 0:00
CARMELCREEKRD111613,CARMEL CREEK RD,CARMEL GROVE RD - DEL MAR TRAILS RD,5988,5872,,,11860,1116-13,3/13/2014 0:00
CARMELCREEKRD129911,CARMEL CREEK RD,CARMEL KNOLLS DR - FALCON RIDGE CT,845,830,,,1675,1299-11,1/31/2012 0:00
CARMELCREEKRD008415,CARMEL CREEK RD,CARMEL KNOLLS DR - FALCON RIDGE CT,950,1119,,,2069,0084-15,2/26/2015 0:00
CARMELCREEKRD008415,CARMEL CREEK RD,CARMEL KNOLLS DR - FALCON RIDGE CT,950,1119,,,2069,0084-15,2/26/2015 0:00
CARMELCREEKRD045119,CARMEL CREEK RD,CARMEL MOUNTAIN RD - MAPLE RIDGE ,1101,1172,,,2273,0451-19,12/3/2019 0:00
CARMELCREEKRD126310,CARMEL CREEK RD,CARMEL MTN RD - MAPLE RIDGE (PVT) ,845,950,,,1795,1263-10,1/13/2011 0:00
CARMELCREEKRD032314,CARMEL CREEK RD,CARMEL MTN RD - MAPLE RIDGE (PVT) ,1404,1402,,,2806,0323-14,4/24/2014 0:00
CARMELCREEKRD015816,CARMEL CREEK RD,CARMEL MTN RD - MAPLE RIDGE (PVT) ,985,1019,,,2004,0158-16,5/13/2016 0:00
CARMELCREEKRD110310,CARMEL CREEK RD,DEL MAR HTS RD - CAMINITO CAMPANEO ,3050,2640,,,5690,1103-10,1/17/2010 0:00
CARMELCREEKRD002013,CARMEL CREEK RD,DEL MAR HTS RD - CAMINITO CAMPANEO ,3119,2641,,,5760,0020-13,1/30/2013 0:00
CARMELCREEKRD051105,CARMEL CREEK RD,SD 056 R-B  - VALLEY CTRE DR,6260,6300,,,12560,0511-05,8/24/2005 0:00
CARMELCREEKRD081815,CARMEL CREEK RD,SD 056 R-B  - VALLEY CTRE DR,8586,7748,,,16334,0818-15,8/26/2015 0:00
CARMELCREEKRD110810,CARMEL CREEK RD,VALLEY CTRE DR - CARMEL VIEW RD,7055,7660,,,14715,1108-10,12/1/2010 0:00
CARMELCREEKRD118913,CARMEL CREEK RD,VALLEY CTRE DR - CARMEL VIEW RD,5116,4873,,,9989,1189-13,3/27/2014 0:00
CARMELCREEKRD058505,CARMEL CREEK RD,VALLEY CTRE DR - PLAZA CARMEL DY,5680,5950,,,11630,0585-05,11/1/2005 0:00
CARMELCREEKRD048908,CARMEL CREEK RD,VALLEY CTRE DR - PLAZA CARMEL DY,5590,6160,,,11750,0489-08,9/25/2008 0:00
CARMELCREEKRD095011,CARMEL CREEK RD,VALLEY CTRE DR - PLAZA CARMEL DY,5140,6645,,,11785,0950-11,9/13/2011 0:00
CARMELCREEKRD032414,CARMEL CREEK RD,VALLEY CTRE DR - PLAZA CARMEL DY,6379,7658,,,14037,0324-14,4/24/2014 0:00
CARMELCREEKRD091315,CARMEL CREEK RD,VALLEY CTRE DR - PLAZA CARMEL DY,6457,5547,,,12004,0913-15,11/3/2015 0:00
CARMELCRKRD022919,CARMEL CRK  RD,SD 056 R-B  B - VY CTRE  DR,10855,9667,,,20522,0229-19,8/29/2019 0:00
CARMELCRKRD000420,CARMEL CRK RD,VALLEY CENTRE DR - CARMEL COUNTRY RD,9379,8630,,,18009,0004-20,2/5/2020 0:00
CARMELCRKRD045919,CARMEL CRK RD,VY CTRE DR - PZA CARMEL E DY,8785,8202,,,16987,0459-19,11/5/2019 0:00
CARMELGROVERD048111,CARMEL GROVE RD,CARMEL CRK RD - CARMEL VIEW RD,2000,1745,,,3745,0481-11,6/28/2011 0:00
CARMELGROVERD032514,CARMEL GROVE RD,CARMEL CRK RD - CARMEL VIEW RD,,,2273,2350,4623,0325-14,4/24/2014 0:00
CARMELKNOLLSDR040705,CARMEL KNOLLS DR,AIDA CT - CARMEL CYN RD,,,860,870,1730,0407-05,8/24/2005 0:00
CARMELKNOLLSDR108011,CARMEL KNOLLS DR,AIDA CT - CARMEL CYN RD,,,995,895,1890,1080-11,10/25/2011 0:00
CARMELKNOLLSDR032614,CARMEL KNOLLS DR,AIDA CT - CARMEL CYN RD,,,941,797,1738,0326-14,4/24/2014 0:00
CARMELKNOLLSDR52718,CARMEL KNOLLS DR,CARMEL CENTER  RD - CARMEL CANYON  RD,,,491,513,1004,527-18,1/30/2019 0:00
CARMELKNOLLSDR110910,CARMEL KNOLLS DR,CARMEL CYN RD - ASHLEY FALLS DR,,,2075,3900,5975,1109-10,11/17/2010 0:00
CARMELKNOLLSDR11713,CARMEL KNOLLS DR,CARMEL CYN RD - ASHLEY FALLS DR,,,3872,3967,7839,117-13,3/13/2014 0:00
CARMELMOUNTAINRD111110,CARMEL MOUNTAIN RD,BLACK MTN RD - PASEO ALDABRA ,,,6510,7010,13520,1111-10,11/18/2010 0:00
CARMELMOUNTAINRD113613,CARMEL MOUNTAIN RD,BLACK MTN RD - PASEO ALDABRA ,,,7356,5930,13286,1136-13,3/20/2014 0:00
CARMELMOUNTAINRD014205,CARMEL MOUNTAIN RD,CAMINATA DOURO  - PENASQUITOS DR,9560,7190,,,16750,0142-05,2/24/2005 0:00
CARMELMOUNTAINRD006508,CARMEL MOUNTAIN RD,CAMINATA DOURO  - PENASQUITOS DR,6340,6460,,,12800,0065-08,2/27/2008 0:00
CARMELMOUNTAINRD025011,CARMEL MOUNTAIN RD,CAMINATA DOURO  - PENASQUITOS DR,9775,8885,,,18660,0250-11,3/23/2011 0:00
CARMELMOUNTAINRD011712,CARMEL MOUNTAIN RD,CAMINATA DOURO  - PENASQUITOS DR,,,12855,12390,25245,0117-12,2/9/2012 0:00
CARMELMOUNTAINRD032714,CARMEL MOUNTAIN RD,CAMINATA DOURO  - PENASQUITOS DR,,,7965,8314,16279,0327-14,5/1/2014 0:00
CARMELMOUNTAINRD011515,CARMEL MOUNTAIN RD,CAMINATA DOURO  - PENASQUITOS DR,8312,7774,,,16086,0115-15,2/26/2015 0:00
CARMELMOUNTAINRD011515,CARMEL MOUNTAIN RD,CAMINATA DOURO  - PENASQUITOS DR,8312,7774,,,16086,0115-15,2/26/2015 0:00
CARMELMOUNTAINRD043417,CARMEL MOUNTAIN RD,CAMINATA DOURO  - PENASQUITOS DR,8287,8228,,,16515,0434-17,2/22/2018 0:00
